State_Name,Assembly_No,Constituency_No,Year,month,Poll_No,DelimID,Position,Candidate,Sex,Party,Votes,Candidate_Type,Valid_Votes,Electors,Constituency_Name,Constituency_Type,Sub_Region,N_Cand,Turnout_Percentage,Vote_Share_Percentage,Deposit_Lost,Margin,Margin_Percentage,ENOP,pid,Party_Type_TCPD,Party_ID,last_poll,Contested,Last_Party,Last_Party_ID,Last_Constituency_Name,Same_Constituency,Same_Party,No_Terms,Turncoat,Incumbent,Recontest,MyNeta_education,TCPD_Prof_Main,TCPD_Prof_Main_Desc,TCPD_Prof_Second,TCPD_Prof_Second_Desc,Election_Type
Punjab,15,3,2009,4,0,4,5,RAJINDER RIKHI,M,IND,4538,GEN,946643,1340145,KHADOOR SAHIB,GEN,,15,70.64,0.48,yes,57,0.01,2.22,GEPB76345,Independents,10809,TRUE,2,IND,10809,TARN TARAN,FALSE,TRUE,0,FALSE,FALSE,TRUE,Graduate,Other,,,,Lok Sabha Election (GE)
Punjab,15,3,2009,4,0,4,6,PRAGAT SINGH,M,IND,4481,GEN,946643,1340145,KHADOOR SAHIB,GEN,,15,70.64,0.47,yes,1111,0.12,2.22,GEPB8571,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,10th Pass,Other,,,,Lok Sabha Election (GE)
Punjab,15,3,2009,4,0,4,7,RAJINDER SINGH,M,IND,3370,SC,946643,1340145,KHADOOR SAHIB,GEN,,15,70.64,0.36,yes,426,0.05,2.22,GEPB100134,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,Other,,,,Lok Sabha Election (GE)
Punjab,15,3,2009,4,0,4,8,GURJIT SINGH,M,IND,2944,GEN,946643,1340145,KHADOOR SAHIB,GEN,,15,70.64,0.31,yes,939,0.1,2.22,GEPB8569,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,8th Pass,Other,,,,Lok Sabha Election (GE)
Punjab,15,3,2009,4,0,4,9,BALKAR SINGH,M,BGTD,2005,GEN,946643,1340145,KHADOOR SAHIB,GEN,,15,70.64,0.21,yes,107,0.01,2.22,GEPB76324,Local Party,9056,TRUE,2,BGTD,9056,GURDASPUR | JULLUNDUR,FALSE,TRUE,0,FALSE,FALSE,TRUE,Post Graduate,Other,,,,Lok Sabha Election (GE)
Punjab,15,3,2009,4,0,4,10,JASPAL SINGH,M,IND,1898,GEN,946643,1340145,KHADOOR SAHIB,GEN,,15,70.64,0.2,yes,802,0.08,2.22,GEPB8590,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,12th Pass,Other,,,,Lok Sabha Election (GE)
Punjab,15,3,2009,4,0,4,11,MOHINDER SINGH,M,LJP,1096,SC,946643,1340145,KHADOOR SAHIB,GEN,,15,70.64,0.12,yes,14,0,2.22,GEPB8570,State-based Party (Other State),5029,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,5th Pass,Other,,,,Lok Sabha Election (GE)
Punjab,15,3,2009,4,0,4,12,KANWAR PARTAP SINGH,M,IND,1082,GEN,946643,1340145,KHADOOR SAHIB,GEN,,15,70.64,0.11,yes,86,0.01,2.22,AEPB7608,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,10th Pass,Other,,,,Lok Sabha Election (GE)
Punjab,15,3,2009,4,0,4,13,GIAN KAUR,F,IND,996,GEN,946643,1340145,KHADOOR SAHIB,GEN,,15,70.64,0.11,yes,120,0.01,2.22,GEPB8573,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Literate,Other,,,,Lok Sabha Election (GE)
Punjab,15,3,2009,4,0,4,14,HARJIT SINGH,M,IND,876,GEN,946643,1340145,KHADOOR SAHIB,GEN,,15,70.64,0.09,yes,162,0.02,2.22,GEPB8578,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,10th Pass,Other,,,,Lok Sabha Election (GE)
Punjab,15,3,2009,4,0,4,15,SUKHWANT SINGH,M,IND,714,GEN,946643,1340145,KHADOOR SAHIB,GEN,,15,70.64,0.08,yes,0,0,2.22,AEPB6943,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,Other,,,,Lok Sabha Election (GE)
Punjab,15,4,2009,4,0,4,1,MOHINDER SINGH KAYPEE,M,INC,408103,SC,899664,1339842,JALANDHAR,SC,,15,67.15,45.36,no,36445,4.05,2.56,AEPB3924,National Party,3482,TRUE,1,,,,,,1,FALSE,FALSE,FALSE,Graduate Professional,Other,,,,Lok Sabha Election (GE)
Punjab,15,4,2009,4,0,4,2,HANS RAJ HANS,M,SAD,371658,SC,899664,1339842,JALANDHAR,SC,,15,67.15,41.31,no,278066,30.91,2.56,GEPB8625,State-based Party,16994,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,12th Pass,Other,,,,Lok Sabha Election (GE)
Punjab,15,4,2009,4,0,4,3,SURJIT SINGH,M,BSP,93592,SC,899664,1339842,JALANDHAR,SC,,15,67.15,10.4,yes,88289,9.81,2.56,AEPB6764,State-based Party (Other State),16651,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Graduate,Other,,,,Lok Sabha Election (GE)
Punjab,15,4,2009,4,0,4,4,RAKESH KUMAR BHAGAT,M,IND,5303,SC,899664,1339842,JALANDHAR,SC,,15,67.15,0.59,yes,1233,0.14,2.56,GEPB8636,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,10th Pass,Other,,,,Lok Sabha Election (GE)
Punjab,15,4,2009,4,0,4,5,HANS RAJ PABWAN,M,IND,4070,SC,899664,1339842,JALANDHAR,SC,,15,67.15,0.45,yes,699,0.08,2.56,GEPB76357,Independents,10809,TRUE,2,IND,10809,PHILLAUR,FALSE,TRUE,0,FALSE,FALSE,TRUE,Graduate,Other,,,,Lok Sabha Election (GE)
Punjab,15,4,2009,4,0,4,6,MOHINDER SINGH,M,IND,3371,SC,899664,1339842,JALANDHAR,SC,,15,67.15,0.37,yes,493,0.05,2.56,GEPB21160,Independents,10809,TRUE,4,IND,10809,AMRITSAR | JULLUNDUR,FALSE,TRUE,1,FALSE,FALSE,FALSE,8th Pass,Other,,,,Lok Sabha Election (GE)
Punjab,15,4,2009,4,0,4,7,DR. RAJINDER KUMAR,M,SP,2878,SC,899664,1339842,JALANDHAR,SC,,15,67.15,0.32,yes,13,0,2.56,GEPB8631,State-based Party (Other State),7425,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Graduate,Other,,,,Lok Sabha Election (GE)
Punjab,15,4,2009,4,0,4,8,MOHINDER SINGH GILL,M,IND,2865,SC,899664,1339842,JALANDHAR,SC,,15,67.15,0.32,yes,242,0.03,2.56,GEPB301151,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Literate,Other,,,,Lok Sabha Election (GE)
Punjab,15,4,2009,4,0,4,9,ASHOK KUMAR,M,BGTD,2623,SC,899664,1339842,JALANDHAR,SC,,15,67.15,0.29,yes,1467,0.16,2.56,GEPB8609,Local Party,9056,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,Other,,,,Lok Sabha Election (GE)
Punjab,15,4,2009,4,0,4,10,VIJAY HANS,M,DBSP,1156,SC,899664,1339842,JALANDHAR,SC,,15,67.15,0.13,yes,241,0.03,2.56,GEPB8620,Local Party,2911,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,10th Pass,Other,,,,Lok Sabha Election (GE)
Punjab,15,4,2009,4,0,4,11,HARI MITTER,M,IND,915,SC,899664,1339842,JALANDHAR,SC,,15,67.15,0.1,yes,22,0,2.56,AEPB7012,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,5th Pass,Other,,,,Lok Sabha Election (GE)
Punjab,15,4,2009,4,0,4,12,NAV VIKAS,M,LJP,893,SC,899664,1339842,JALANDHAR,SC,,15,67.15,0.1,yes,49,0.01,2.56,GEPB8626,State-based Party (Other State),5029,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,12th Pass,Other,,,,Lok Sabha Election (GE)
Punjab,15,4,2009,4,0,4,13,JAGJIVAN RAM BHARTI,M,RPI,844,SC,899664,1339842,JALANDHAR,SC,,15,67.15,0.09,yes,54,0.01,2.56,GEPB8618,State-based Party (Other State),6911,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,12th Pass,Other,,,,Lok Sabha Election (GE)
Punjab,15,4,2009,4,0,4,14,SANJEEV KUMAR RAHELA,M,IND,790,SC,899664,1339842,JALANDHAR,SC,,15,67.15,0.09,yes,187,0.02,2.56,GEPB8614,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,8th Pass,Other,,,,Lok Sabha Election (GE)
Punjab,15,4,2009,4,0,4,15,RAJINDER SINGH,M,LTSD,603,SC,899664,1339842,JALANDHAR,SC,,15,67.15,0.07,yes,0,0,2.56,GEPB100135,Local Party,5218,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,8th Pass,Other,,,,Lok Sabha Election (GE)
Punjab,15,5,2009,4,0,4,1,SANTOSH CHOWDHARY,F,INC,358812,SC,843208,1299234,HOSHIARPUR,SC,,12,64.9,42.55,no,366,0.04,2.63,GEPB50513,National Party,3482,TRUE,5,INC,3482,PHILLAUR,FALSE,TRUE,3,FALSE,FALSE,TRUE,Graduate Professional,Other,,,,Lok Sabha Election (GE)
Punjab,15,5,2009,4,0,4,2,SOM PARKASH,M,BJP,358446,SC,843208,1299234,HOSHIARPUR,SC,,12,64.9,42.51,no,255126,30.26,2.63,GEPB8644,National Party,1605,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Post Graduate,Other,,,,Lok Sabha Election (GE)
Punjab,15,5,2009,4,0,4,3,SUKHWINDER KUMAR,M,BSP,103320,SC,843208,1299234,HOSHIARPUR,SC,,12,64.9,12.25,yes,96318,11.42,2.63,GEPB301853,State-based Party (Other State),16651,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Doctorate,Other,,,,Lok Sabha Election (GE)
Punjab,15,5,2009,4,0,4,4,RITTA RAHELA,F,IND,7002,SC,843208,1299234,HOSHIARPUR,SC,,12,64.9,0.83,yes,1807,0.21,2.63,GEPB8663,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,5th Pass,Other,,,,Lok Sabha Election (GE)
Punjab,15,5,2009,4,0,4,5,MAHINDER SINGH HAMIRA,M,IND,5195,SC,843208,1299234,HOSHIARPUR,SC,,12,64.9,0.62,yes,2177,0.26,2.63,GEPB8642,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,5th Pass,Other,,,,Lok Sabha Election (GE)
Punjab,15,5,2009,4,0,4,6,PRINCIPAL MOHAN LAL KHOSLA,M,DBSP,3018,SC,843208,1299234,HOSHIARPUR,SC,,12,64.9,0.36,yes,313,0.04,2.63,GEPB8654,Local Party,2911,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Post Graduate,Other,,,,Lok Sabha Election (GE)
Punjab,15,5,2009,4,0,4,7,MUKHTAR SINGH MUKHA KHUJALA,M,IND,2705,SC,843208,1299234,HOSHIARPUR,SC,,12,64.9,0.32,yes,1392,0.17,2.63,AEPB6785,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,5th Pass,Other,,,,Lok Sabha Election (GE)
Punjab,15,5,2009,4,0,4,8,JATHEDAR DALJIT SINGH SODHI,M,IND,1313,SC,843208,1299234,HOSHIARPUR,SC,,12,64.9,0.16,yes,383,0.05,2.63,GEPB8650,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,8th Pass,Other,,,,Lok Sabha Election (GE)
Punjab,15,5,2009,4,0,4,9,LAL CHAND BHATTI,M,BGTD,930,SC,843208,1299234,HOSHIARPUR,SC,,12,64.9,0.11,yes,46,0.01,2.63,GEPB8637,Local Party,9056,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,10th Pass,Other,,,,Lok Sabha Election (GE)
Punjab,15,5,2009,4,0,4,10,HARMESH LAL SAROYA,M,IND,884,SC,843208,1299234,HOSHIARPUR,SC,,12,64.9,0.1,yes,63,0.01,2.63,GEPB8639,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,Other,,,,Lok Sabha Election (GE)
Punjab,15,5,2009,4,0,4,11,VARINDER BHARTI,M,LJP,821,SC,843208,1299234,HOSHIARPUR,SC,,12,64.9,0.1,yes,59,0.01,2.63,AEPB6816,State-based Party (Other State),5029,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,10th Pass,Other,,,,Lok Sabha Election (GE)
Punjab,15,5,2009,4,0,4,12,SARWAN SINGH,M,IND,762,SC,843208,1299234,HOSHIARPUR,SC,,12,64.9,0.09,yes,0,0,2.63,GEPB8665,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,8th Pass,Other,,,,Lok Sabha Election (GE)
Punjab,15,6,2009,4,0,4,1,RAVNEET SINGH,M,INC,404836,GEN,904590,1338596,ANANDPUR SAHIB,GEN,,14,67.58,44.75,no,67204,7.43,2.78,GEPB8672,National Party,3482,TRUE,1,,,,,,1,FALSE,FALSE,FALSE,12th Pass,Other,,,,Lok Sabha Election (GE)
Punjab,15,6,2009,4,0,4,2,DR. DALJIT SINGH CHEEMA,M,SAD,337632,GEN,904590,1338596,ANANDPUR SAHIB,GEN,,14,67.58,37.32,no,219544,24.27,2.78,GEPB300566,State-based Party,16994,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Doctorate,Other,,,,Lok Sabha Election (GE)
Punjab,15,6,2009,4,0,4,3,KEWAL KRISHAN,M,BSP,118088,GEN,904590,1338596,ANANDPUR SAHIB,GEN,,14,67.58,13.05,yes,100941,11.16,2.78,GEPB8669,State-based Party (Other State),16651,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Graduate,Other,,,,Lok Sabha Election (GE)
Punjab,15,6,2009,4,0,4,4,MAHAN SINGH,M,CPM,17147,GEN,904590,1338596,ANANDPUR SAHIB,GEN,,14,67.58,1.9,yes,11565,1.28,2.78,GEPB8674,National Party,14635,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,10th Pass,Other,,,,Lok Sabha Election (GE)
Punjab,15,6,2009,4,0,4,5,RESHAM LAL KAHLON,M,IND,5582,SC,904590,1338596,ANANDPUR SAHIB,GEN,,14,67.58,0.62,yes,123,0.01,2.78,GEPB8698,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,8th Pass,Other,,,,Lok Sabha Election (GE)
Punjab,15,6,2009,4,0,4,6,DALJIT SINGH,M,IND,5459,GEN,904590,1338596,ANANDPUR SAHIB,GEN,,14,67.58,0.6,yes,1712,0.19,2.78,GEPB17392,Independents,10809,TRUE,6,IND,10809,SANGRUR,FALSE,TRUE,1,FALSE,FALSE,TRUE,Graduate Professional,Other,,,,Lok Sabha Election (GE)
Punjab,15,6,2009,4,0,4,7,BALWINDER SINGH,M,SP,3747,GEN,904590,1338596,ANANDPUR SAHIB,GEN,,14,67.58,0.41,yes,835,0.09,2.78,GEPB300331,State-based Party (Other State),7425,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,10th Pass,Other,,,,Lok Sabha Election (GE)
Punjab,15,6,2009,4,0,4,8,BACHAN LAL,M,LJP,2912,GEN,904590,1338596,ANANDPUR SAHIB,GEN,,14,67.58,0.32,yes,196,0.02,2.78,GEPB8668,State-based Party (Other State),5029,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,12th Pass,Other,,,,Lok Sabha Election (GE)
Punjab,15,6,2009,4,0,4,9,SANSAR CHAND,M,IND,2716,SC,904590,1338596,ANANDPUR SAHIB,GEN,,14,67.58,0.3,yes,976,0.11,2.78,GEPB8690,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Post Graduate,Other,,,,Lok Sabha Election (GE)
Punjab,15,6,2009,4,0,4,10,VISHWANATH,M,SHS,1740,GEN,904590,1338596,ANANDPUR SAHIB,GEN,,14,67.58,0.19,yes,353,0.04,2.78,GEPB8671,State-based Party,18691,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,8th Pass,Other,,,,Lok Sabha Election (GE)
Punjab,15,6,2009,4,0,4,11,JASPAL SINGH,M,IND,1387,GEN,904590,1338596,ANANDPUR SAHIB,GEN,,14,67.58,0.15,yes,91,0.01,2.78,GEPB8695,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,10th Pass,Other,,,,Lok Sabha Election (GE)
Punjab,15,6,2009,4,0,4,12,SAT PAL,M,IND,1296,SC,904590,1338596,ANANDPUR SAHIB,GEN,,14,67.58,0.14,yes,217,0.02,2.78,GEPB8699,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,5th Pass,Other,,,,Lok Sabha Election (GE)
Punjab,15,6,2009,4,0,4,13,MANJIT KAUR,F,DBSP,1079,GEN,904590,1338596,ANANDPUR SAHIB,GEN,,14,67.58,0.12,yes,110,0.01,2.78,GEPB8685,Local Party,2911,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Illiterate,Other,,,,Lok Sabha Election (GE)
Punjab,15,6,2009,4,0,4,14,MOHAN SINGH,M,ARWP,969,GEN,904590,1338596,ANANDPUR SAHIB,GEN,,14,67.58,0.11,yes,0,0,2.78,GEPB8694,Local Party,446,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,10th Pass,Other,,,,Lok Sabha Election (GE)
Punjab,15,7,2009,4,0,4,1,MANISH TEWARI,M,INC,449264,GEN,846364,1309308,LUDHIANA,GEN,,30,64.64,53.08,no,113706,13.43,2.27,GEPB76399,National Party,3482,TRUE,2,INC,3482,LUDHIANA,TRUE,TRUE,1,FALSE,FALSE,TRUE,Graduate Professional,Other,,,,Lok Sabha Election (GE)
Punjab,15,7,2009,4,0,4,2,GURCHARAN SINGH GALIB,M,SAD,335558,GEN,846364,1309308,LUDHIANA,GEN,,30,64.64,39.65,no,302898,35.79,2.27,GEPB38659,State-based Party,16994,TRUE,5,INC,3482,LUDHIANA,TRUE,FALSE,2,TRUE,FALSE,FALSE,12th Pass,Other,,,,Lok Sabha Election (GE)
Punjab,15,7,2009,4,0,4,3,KEHAR SINGH,M,BSP,32660,GEN,846364,1309308,LUDHIANA,GEN,,30,64.64,3.86,yes,29975,3.54,2.27,GEPB8737,State-based Party (Other State),16651,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,10th Pass,Other,,,,Lok Sabha Election (GE)
Punjab,15,7,2009,4,0,4,4,HARBANS SINGH SODHI,M,IND,2685,GEN,846364,1309308,LUDHIANA,GEN,,30,64.64,0.32,yes,121,0.01,2.27,GEPB8716,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Post Graduate,Other,,,,Lok Sabha Election (GE)
Punjab,15,7,2009,4,0,4,5,SANJEEV KUMAR ATWAL,M,DBSP,2564,SC,846364,1309308,LUDHIANA,GEN,,30,64.64,0.3,yes,339,0.04,2.27,GEPB8714,Local Party,2911,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,10th Pass,Other,,,,Lok Sabha Election (GE)
Punjab,15,7,2009,4,0,4,6,KUNAL,M,IND,2225,GEN,846364,1309308,LUDHIANA,GEN,,30,64.64,0.26,yes,88,0.01,2.27,AEPB7249,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Graduate,Other,,,,Lok Sabha Election (GE)
Punjab,15,7,2009,4,0,4,7,SEIKH MUKHTIAR,M,IND,2137,GEN,846364,1309308,LUDHIANA,GEN,,30,64.64,0.25,yes,132,0.02,2.27,GEPB8751,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,5th Pass,Other,,,,Lok Sabha Election (GE)
Punjab,15,7,2009,4,0,4,8,VIJAY KUMAR GOEL,M,IND,2005,GEN,846364,1309308,LUDHIANA,GEN,,30,64.64,0.24,yes,147,0.02,2.27,GEPB8727,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,10th Pass,Other,,,,Lok Sabha Election (GE)
Punjab,15,7,2009,4,0,4,9,GURCHARAN SINGH,M,IND,1858,GEN,846364,1309308,LUDHIANA,GEN,,30,64.64,0.22,yes,126,0.01,2.27,GEPB100006,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,10th Pass,Other,,,,Lok Sabha Election (GE)
Punjab,15,7,2009,4,0,4,10,RAJESH PATEL,M,IND,1732,SC,846364,1309308,LUDHIANA,GEN,,30,64.64,0.2,yes,343,0.04,2.27,GEPB8707,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,10th Pass,Other,,,,Lok Sabha Election (GE)
Punjab,15,7,2009,4,0,4,11,SHAMBHU KUMAR SINGH,M,IND,1389,GEN,846364,1309308,LUDHIANA,GEN,,30,64.64,0.16,yes,176,0.02,2.27,GEPB301766,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Graduate,Other,,,,Lok Sabha Election (GE)
Punjab,15,7,2009,4,0,4,12,SHIV SUNDER,M,IND,1213,GEN,846364,1309308,LUDHIANA,GEN,,30,64.64,0.14,yes,82,0.01,2.27,GEPB8745,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,Other,,,,Lok Sabha Election (GE)
Punjab,15,7,2009,4,0,4,13,GIRDHARI LAL,M,LBP,1131,GEN,846364,1309308,LUDHIANA,GEN,,30,64.64,0.13,yes,151,0.02,2.27,GEPB8736,Local Party,4936,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Graduate,Other,,,,Lok Sabha Election (GE)
Punjab,15,7,2009,4,0,4,14,RAJESH GANDHI,M,IND,980,GEN,846364,1309308,LUDHIANA,GEN,,30,64.64,0.12,yes,114,0.01,2.27,GEPB8746,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Graduate,Other,,,,Lok Sabha Election (GE)
Punjab,15,7,2009,4,0,4,15,TULSI RAM MISRA,M,SP,866,GEN,846364,1309308,LUDHIANA,GEN,,30,64.64,0.1,yes,73,0.01,2.27,GEPB8749,State-based Party (Other State),7425,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Others,Other,,,,Lok Sabha Election (GE)
Punjab,15,7,2009,4,0,4,16,SURINDER PAL,M,IND,793,SC,846364,1309308,LUDHIANA,GEN,,30,64.64,0.09,yes,52,0.01,2.27,GEPB8741,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,Other,,,,Lok Sabha Election (GE)
Punjab,15,7,2009,4,0,4,17,HARISH KUMAR,M,RWS,741,GEN,846364,1309308,LUDHIANA,GEN,,30,64.64,0.09,yes,66,0.01,2.27,GEPB8730,Local Party,6394,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,Other,,,,Lok Sabha Election (GE)
Punjab,15,7,2009,4,0,4,18,LADDU SHAH,M,LPSP,675,GEN,846364,1309308,LUDHIANA,GEN,,30,64.64,0.08,yes,42,0,2.27,GEPB8739,Local Party,5160,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,8th Pass,Other,,,,Lok Sabha Election (GE)
Punjab,15,7,2009,4,0,4,19,RAVINDER KUMAR S/O MANNA LAL,M,IND,633,SC,846364,1309308,LUDHIANA,GEN,,30,64.64,0.07,yes,14,0,2.27,GEPB8748,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,5th Pass,Other,,,,Lok Sabha Election (GE)
Punjab,15,7,2009,4,0,4,20,SURINDER SINGH SODHI,M,LJP,619,GEN,846364,1309308,LUDHIANA,GEN,,30,64.64,0.07,yes,16,0,2.27,GEPB8747,State-based Party (Other State),5029,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Literate,Other,,,,Lok Sabha Election (GE)
Punjab,15,7,2009,4,0,4,21,AJAY TANDON,M,IND,603,GEN,846364,1309308,LUDHIANA,GEN,,30,64.64,0.07,yes,83,0.01,2.27,GEPB8712,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,10th Pass,Other,,,,Lok Sabha Election (GE)
Punjab,15,7,2009,4,0,4,22,RAJESH KUMAR,M,IND,520,SC,846364,1309308,LUDHIANA,GEN,,30,64.64,0.06,yes,2,0,2.27,GEPB8743,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,Other,,,,Lok Sabha Election (GE)
Punjab,15,7,2009,4,0,4,23,TEHAL SINGH,M,IND,518,SC,846364,1309308,LUDHIANA,GEN,,30,64.64,0.06,yes,12,0,2.27,GEPB8738,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Others,Other,,,,Lok Sabha Election (GE)
Punjab,15,7,2009,4,0,4,24,CHANDER DEV SINGH,M,IND,506,GEN,846364,1309308,LUDHIANA,GEN,,30,64.64,0.06,yes,16,0,2.27,GEPB8717,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,8th Pass,Other,,,,Lok Sabha Election (GE)
Punjab,15,7,2009,4,0,4,25,JASPAL SINGH,M,BGTD,490,GEN,846364,1309308,LUDHIANA,GEN,,30,64.64,0.06,yes,13,0,2.27,GEPB8726,Local Party,9056,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,Other,,,,Lok Sabha Election (GE)
Punjab,15,7,2009,4,0,4,26,GURINDER SINGH SOOD,M,JKNPP,477,GEN,846364,1309308,LUDHIANA,GEN,,30,64.64,0.06,yes,70,0.01,2.27,GEPB8723,Local Party,4079,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,Other,,,,Lok Sabha Election (GE)
Punjab,15,7,2009,4,0,4,27,BALBIR SINGH,M,IND,407,GEN,846364,1309308,LUDHIANA,GEN,,30,64.64,0.05,yes,28,0,2.27,GEPB21210,Independents,10809,TRUE,3,SAD,16994,LUDHIANA,TRUE,FALSE,0,FALSE,FALSE,FALSE,8th Pass,Other,,,,Lok Sabha Election (GE)
Punjab,15,7,2009,4,0,4,28,DALJINDER SINGH,M,IND,379,SC,846364,1309308,LUDHIANA,GEN,,30,64.64,0.04,yes,10,0,2.27,GEPB76400,Independents,10809,TRUE,2,IND,10809,LUDHIANA,TRUE,TRUE,0,FALSE,FALSE,TRUE,,Other,,,,Lok Sabha Election (GE)
Punjab,15,7,2009,4,0,4,29,RAVINDER KUMAR S/O SOHAN LAL,M,IND,369,GEN,846364,1309308,LUDHIANA,GEN,,30,64.64,0.04,yes,2,0,2.27,GEPB8709,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,8th Pass,Other,,,,Lok Sabha Election (GE)
Punjab,15,7,2009,4,0,4,30,JASVIR SINGH THETHI,M,IND,367,GEN,846364,1309308,LUDHIANA,GEN,,30,64.64,0.04,yes,0,0,2.27,AEPB7245,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,5th Pass,Other,,,,Lok Sabha Election (GE)
Punjab,15,8,2009,4,0,4,1,SUKHDEV SINGH,M,INC,393557,SC,838145,1207556,FATEHGARH SAHIB,SC,,11,69.41,46.96,no,34299,4.09,2.44,GEPB301846,National Party,3482,TRUE,1,,,,,,1,FALSE,FALSE,FALSE,10th Pass,Other,,,,Lok Sabha Election (GE)
Punjab,15,8,2009,4,0,4,2,CHARANJIT SINGH ATWAL,M,SAD,359258,SC,838145,1207556,FATEHGARH SAHIB,SC,,11,69.41,42.86,no,293799,35.05,2.44,GEDL84271,State-based Party,16994,TRUE,2,SAD,16994,PHILLAUR,FALSE,TRUE,1,FALSE,TRUE,TRUE,Graduate Professional,Other,,,,Lok Sabha Election (GE)
Punjab,15,8,2009,4,0,4,3,RAI SINGH,M,BSP,65459,SC,838145,1207556,FATEHGARH SAHIB,SC,,11,69.41,7.81,yes,60197,7.18,2.44,GEPB8761,State-based Party (Other State),16651,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Post Graduate,Other,,,,Lok Sabha Election (GE)
